study,info,perception,perception_ord
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,0
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,1,1
Iraq - crowdsource,0,0,-1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,0,1,1
Iraq - crowdsource,1,0,0
Iraq - crowdsource,1,1,1
