"ecological crisis"	"authoritarian"	"environmental issues"	"political instability"	0.42154227
"ecological crisis"	"oppressive regimes"	"environmental issues"	"political instability"	0.344513532
"carbon"	"overthrow"	"environmental issues"	"political instability"	0.41835901
"environmental degradation"	"d'etat"	"environmental issues"	"political instability"	0.395638967
"carbon"	"corrupt government"	"environmental issues"	"political instability"	0.367983758
"environmental degradation"	"politically engineered"	"environmental issues"	"political instability"	0.163310782
"ecological crisis"	"dictators"	"environmental issues"	"political instability"	0.428245988
"ecological crisis"	"politically engineered"	"environmental issues"	"political instability"	0.389097473
"natural disaster"	"regimes were toppled"	"environmental issues"	"political instability"	0.283051499
"ecological crisis"	"overthrow"	"environmental issues"	"political instability"	0.526629685
"climate change"	"totalitarian"	"environmental issues"	"political instability"	0.369646526
"natural disaster"	"authoritarian"	"environmental issues"	"political instability"	0.32502421
"natural disaster"	"military dictatorship"	"environmental issues"	"political instability"	0.554806965
"ecological crisis"	"lack of authority"	"environmental issues"	"political instability"	0.118945969
"greenhouse gases"	"military dictatorship"	"environmental issues"	"political instability"	0.169215058
"natural disaster"	"totalitarian"	"environmental issues"	"political instability"	0.465059594
"climate change"	"regimes were toppled"	"environmental issues"	"political instability"	0.53074397
"greenhouse gases"	"coup"	"environmental issues"	"political instability"	0.212354921
"climate change"	"mismanagement"	"environmental issues"	"political instability"	0.342217281
"carbon"	"mismanagement"	"environmental issues"	"political instability"	0.450059723
"greenhouse gases"	"anti-western policies"	"environmental issues"	"political instability"	0.190604547
"natural disaster"	"mismanagement"	"environmental issues"	"political instability"	0.394661634
"environmental degradation"	"military junta"	"environmental issues"	"political instability"	0.322463887
"natural disaster"	"lack of authority"	"environmental issues"	"political instability"	0.363521542
"carbon"	"totalitarian"	"environmental issues"	"political instability"	0.471336267
"environmental degradation"	"anti-western policies"	"environmental issues"	"political instability"	0.497292421
"natural disaster"	"secession"	"environmental issues"	"political instability"	0.365580623
"greenhouse gases"	"lack of authority"	"environmental issues"	"political instability"	0.435806896
"climate change"	"military dictatorship"	"environmental issues"	"political instability"	0.146264275
"natural disaster"	"oppressive regimes"	"environmental issues"	"political instability"	0.488390626
"greenhouse gases"	"regimes were toppled"	"environmental issues"	"political instability"	0.234299876
"environmental degradation"	"overthrow"	"environmental issues"	"political instability"	0.382452686
"natural disaster"	"politically engineered"	"environmental issues"	"political instability"	0.345241136
"climate change"	"lack of authority"	"environmental issues"	"political instability"	0.573425484
"natural disaster"	"collapse of government"	"environmental issues"	"political instability"	0.438192255
"climate change"	"dictators"	"environmental issues"	"political instability"	0.468023712
"greenhouse gases"	"mismanagement"	"environmental issues"	"political instability"	0.10582855
"environmental degradation"	"mismanagement"	"environmental issues"	"political instability"	0.107238188
"carbon"	"anti-western policies"	"environmental issues"	"political instability"	0.212146907
"climate change"	"power struggle"	"environmental issues"	"political instability"	0.267824677
"climate change"	"oppressive regimes"	"environmental issues"	"political instability"	0.404170304
"carbon"	"dictators"	"environmental issues"	"political instability"	0.413245806
"carbon"	"d'etat"	"environmental issues"	"political instability"	0.282161788
"climate change"	"corruption"	"environmental issues"	"political instability"	0.478324276
"greenhouse gases"	"overthrow"	"environmental issues"	"political instability"	0.152267004
"carbon"	"military dictatorship"	"environmental issues"	"political instability"	0.425915046
"carbon"	"secession"	"environmental issues"	"political instability"	0.58205573
"greenhouse gases"	"corrupt government"	"environmental issues"	"political instability"	0.397396428
"carbon"	"corruption"	"environmental issues"	"political instability"	0.396667028
"ecological crisis"	"coup"	"environmental issues"	"political instability"	0.455286059
"greenhouse gases"	"authoritarian"	"environmental issues"	"political instability"	0.521337106
"environmental degradation"	"collapse of government"	"environmental issues"	"political instability"	0.35131622
"carbon"	"authoritarian"	"environmental issues"	"political instability"	0.295850849
"greenhouse gases"	"military junta"	"environmental issues"	"political instability"	0.14691867
"natural disaster"	"military junta"	"environmental issues"	"political instability"	0.47622488
"climate change"	"collapse of government"	"environmental issues"	"political instability"	0.193762444
"carbon"	"collapse of government"	"environmental issues"	"political instability"	0.468461344
"ecological crisis"	"collapse of government"	"environmental issues"	"political instability"	0.165089694
"climate change"	"coup"	"environmental issues"	"political instability"	0.584592782
"greenhouse gases"	"dictators"	"environmental issues"	"political instability"	0.29518604
"greenhouse gases"	"power struggle"	"environmental issues"	"political instability"	0.239335587
"greenhouse gases"	"oppressive regimes"	"environmental issues"	"political instability"	0.30244166
"carbon"	"regimes were toppled"	"environmental issues"	"political instability"	0.191469785
"natural disaster"	"overthrow"	"environmental issues"	"political instability"	0.180757816
"carbon"	"coup"	"environmental issues"	"political instability"	0.477032401
"carbon"	"military junta"	"environmental issues"	"political instability"	0.523132019
"natural disaster"	"corruption"	"environmental issues"	"political instability"	0.457610243
"ecological crisis"	"military junta"	"environmental issues"	"political instability"	0.153789853
"environmental degradation"	"dictators"	"environmental issues"	"political instability"	0.52672908
"greenhouse gases"	"secession"	"environmental issues"	"political instability"	0.420874254
"climate change"	"d'etat"	"environmental issues"	"political instability"	0.315034716
"climate change"	"politically engineered"	"environmental issues"	"political instability"	0.213815082
"greenhouse gases"	"collapse of government"	"environmental issues"	"political instability"	0.207414322
"ecological crisis"	"d'etat"	"environmental issues"	"political instability"	0.545506766
"climate change"	"authoritarian"	"environmental issues"	"political instability"	0.168407519
"climate change"	"corrupt government"	"environmental issues"	"political instability"	0.46525593
"natural disaster"	"coup"	"environmental issues"	"political instability"	0.165243609
"natural disaster"	"dictators"	"environmental issues"	"political instability"	0.377395109
"environmental degradation"	"authoritarian"	"environmental issues"	"political instability"	0.351198041
"climate change"	"military junta"	"environmental issues"	"political instability"	0.471763836
"environmental degradation"	"power struggle"	"environmental issues"	"political instability"	0.126583585
"environmental degradation"	"oppressive regimes"	"environmental issues"	"political instability"	0.395862944
"natural disaster"	"corrupt government"	"environmental issues"	"political instability"	0.568509805
"greenhouse gases"	"politically engineered"	"environmental issues"	"political instability"	0.398052261
"ecological crisis"	"corrupt government"	"environmental issues"	"political instability"	0.137591817
"environmental degradation"	"secession"	"environmental issues"	"political instability"	0.576017692
"carbon"	"oppressive regimes"	"environmental issues"	"political instability"	0.357545304
"ecological crisis"	"military dictatorship"	"environmental issues"	"political instability"	0.341571568
"environmental degradation"	"corruption"	"environmental issues"	"political instability"	0.195417325
"climate change"	"overthrow"	"environmental issues"	"political instability"	0.459766898
"greenhouse gases"	"corruption"	"environmental issues"	"political instability"	0.111946067
"ecological crisis"	"anti-western policies"	"environmental issues"	"political instability"	0.304219177
"natural disaster"	"power struggle"	"environmental issues"	"political instability"	0.535870641
"greenhouse gases"	"totalitarian"	"environmental issues"	"political instability"	0.286055859
"natural disaster"	"d'etat"	"environmental issues"	"political instability"	0.413663399
"ecological crisis"	"corruption"	"environmental issues"	"political instability"	0.542563457
"ecological crisis"	"power struggle"	"environmental issues"	"political instability"	0.534042763
"ecological crisis"	"mismanagement"	"environmental issues"	"political instability"	0.582426253
"climate change"	"climatic hazards"	"environmental issues"	"weather shocks"	0.496652072
"climate change"	"abnormally low rainfall"	"environmental issues"	"weather shocks"	0.511642944
"natural disaster"	"climatic hazards"	"environmental issues"	"weather shocks"	0.446816602
"ecological crisis"	"lack of rains"	"environmental issues"	"weather shocks"	0.444624266
"climate change"	"weather extremes"	"environmental issues"	"weather shocks"	0.1098907
"environmental degradation"	"water availability"	"environmental issues"	"weather shocks"	0.525594382
"ecological crisis"	"inadequate rainfall"	"environmental issues"	"weather shocks"	0.10459564
"ecological crisis"	"scanty rainfall"	"environmental issues"	"weather shocks"	0.312160173
"climate change"	"lack of rains"	"environmental issues"	"weather shocks"	0.29040517
"ecological crisis"	"floods"	"environmental issues"	"weather shocks"	0.599874175
"ecological crisis"	"failed rains"	"environmental issues"	"weather shocks"	0.225576502
"greenhouse gases"	"floods"	"environmental issues"	"weather shocks"	0.388192274
"natural disaster"	"abnormally low rainfall"	"environmental issues"	"weather shocks"	0.167958464
"carbon"	"inadequate rainfall"	"environmental issues"	"weather shocks"	0.349926729
"climate change"	"severe rains"	"environmental issues"	"weather shocks"	0.490070211
"natural disaster"	"scanty rainfall"	"environmental issues"	"weather shocks"	0.126655252
"natural disaster"	"cyclone"	"environmental issues"	"weather shocks"	0.183254185
"natural disaster"	"lack of rains"	"environmental issues"	"weather shocks"	0.459105401
"environmental degradation"	"severe rains"	"environmental issues"	"weather shocks"	0.462909492
"natural disaster"	"failed rains"	"environmental issues"	"weather shocks"	0.184910356
"environmental degradation"	"failed rains"	"environmental issues"	"weather shocks"	0.276228021
"natural disaster"	"drought"	"environmental issues"	"weather shocks"	0.503614928
"greenhouse gases"	"failed rains"	"environmental issues"	"weather shocks"	0.224719606
"natural disaster"	"inadequate rainfall"	"environmental issues"	"weather shocks"	0.521683707
"climate change"	"cyclone"	"environmental issues"	"weather shocks"	0.490308142
"greenhouse gases"	"shortage of rains"	"environmental issues"	"weather shocks"	0.494386233
"greenhouse gases"	"abnormally low rainfall"	"environmental issues"	"weather shocks"	0.374230937
"environmental degradation"	"shortage of rains"	"environmental issues"	"weather shocks"	0.129267757
"greenhouse gases"	"scanty rainfall"	"environmental issues"	"weather shocks"	0.187346849
"carbon"	"shortage of rains"	"environmental issues"	"weather shocks"	0.304929755
