code,name,type,class,subclass,region,ID_unit,province,municipality,barangay,selected,overselected
DOH000000000001394,SANTA MARIA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1081,BULACAN,SANTA MARIA,POBLACION,0,0
DOH000000000004891,SANTA MARIA RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1082,BULACAN,SANTA MARIA,TABING BAKOD,0,0
DOH000000000006142,SANTA MARIA RURAL HEALTH UNIT III,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1083,BULACAN,SANTA MARIA,PULONG BUHANGIN,0,0
DOH000000000029214,SANTA MARIA RURAL HEALTH UNIT IV,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1084,BULACAN,SANTA MARIA,CAY POMBO,0,0
DOH000000000029215,SANTA MARIA RURAL HEALTH UNIT V,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1085,BULACAN,SANTA MARIA,CATMON,0,0
DOH000000000034961,SANTA MARIA RURAL HEALTH UNIT VI,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1086,BULACAN,SANTA MARIA,TUMANA,0,0
DOH000000000000030,SANTA RITA RURAL HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1087,ZAMBALES,CITY OF OLONGAPO,SANTA RITA,0,0
DOH000000000005103,SANTA RITA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1088,PAMPANGA,SANTA RITA,SAN JOSE (POB.),0,0
DOH000000000002663,SANTA ROSA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1089,NUEVA ECIJA,SANTA ROSA,SOLEDAD,0,0
DOH000000000003967,SANTA ROSA RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1090,NUEVA ECIJA,SANTA ROSA,SANTO ROSARIO,0,0
DOH000000000004010,SANTO DOMINGO RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1091,NUEVA ECIJA,SANTO DOMINGO,SAGABA,0,0
DOH000000000003636,SANTO DOMINGO RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1092,NUEVA ECIJA,SANTO DOMINGO,SANTO ROSARIO,0,0
DOH000000000002587,SANTO TOMAS RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1093,PAMPANGA,STO. TOMAS,POBLACION,0,0
DOH000000000000213,SCIENCE CITY OF MUÑOZ HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1094,NUEVA ECIJA,SCIENCE CITY OF MU?OZ,POBLACION WEST,0,0
DOH000000000002003,SCIENCE CITY OF MUÑOZ RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1095,NUEVA ECIJA,SCIENCE CITY OF MU?OZ,POBLACION WEST,0,0
DOH000000000007154,SINDALAN RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1096,PAMPANGA,CITY OF SAN FERNANDO (CAPITAL),SINDALAN,0,0
DOH000000000043742,ST. BERNADETTE MULTISPECIALTY AND PRIMARY CARE FACILITY/ CITY HEALTH CENTER XII,Rural Health Unit,Government,NA,REGION III (CENTRAL LUZON),1097,BULACAN,CITY OF SAN JOSE DEL MONTE,MUZON,0,0
DOH000000000005879,SUBIC MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1098,ZAMBALES,SUBIC,MANGAN-VACA,0,0
DOH000000000002760,TALAVERA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1099,NUEVA ECIJA,TALAVERA,PAG-ASA (POB.),0,0
DOH000000000000907,TALAVERA RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1100,NUEVA ECIJA,TALAVERA,SAN RICARDO,0,0
DOH000000000001644,TALAVERA RURAL HEALTH UNIT III,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1101,NUEVA ECIJA,TALAVERA,SAN PASCUAL,0,0
DOH000000000001441,TALUGTUG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1102,NUEVA ECIJA,TALUGTUG,QUEZON (POB.),0,0
DOH000000000007233,TARLAC CITY HEALTH CENTER I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1103,TARLAC,CITY OF TARLAC (CAPITAL),LIGTASAN,0,0
DOH000000000007232,TARLAC CITY HEALTH CENTER II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1104,TARLAC,CITY OF TARLAC (CAPITAL),MATATALAIB,0,0
DOH000000000004241,TARLAC CITY HEALTH CENTER III,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1105,TARLAC,CITY OF TARLAC (CAPITAL),SAN MIGUEL,0,0
DOH000000000005901,TARLAC CITY HEALTH CENTER IV,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1106,TARLAC,CITY OF TARLAC (CAPITAL),SAN ISIDRO,0,0
DOH000000000003642,TARLAC CITY HEALTH CENTER IX,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1107,TARLAC,CITY OF TARLAC (CAPITAL),SAN RAFAEL,0,0
DOH000000000006154,TARLAC CITY HEALTH CENTER V,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1108,TARLAC,CITY OF TARLAC (CAPITAL),MAPALACSIAO,0,0
DOH000000000004626,TARLAC CITY HEALTH CENTER VI,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1109,TARLAC,CITY OF TARLAC (CAPITAL),SAN MANUEL,0,0
DOH000000000005613,TARLAC CITY HEALTH CENTER VII,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1110,TARLAC,CITY OF TARLAC (CAPITAL),SALAPUNGAN,1,0
DOH000000000003641,TARLAC CITY HEALTH CENTER VIII,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1111,TARLAC,CITY OF TARLAC (CAPITAL),BARAS-BARAS,0,0
DOH000000000000189,TARLAC CITY HEALTH CENTER X,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1112,TARLAC,CITY OF TARLAC (CAPITAL),TIBAG,0,0
DOH000000000003366,VICTORIA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1113,TARLAC,VICTORIA,BULO,0,0
DOH000000000002522,VICTORIA RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1114,TARLAC,VICTORIA,CALIBUNGAN,0,0
DOH000000000050360,VICTORIA SUPER HEALTH CENTER,Rural Health Unit,Government,NA,REGION III (CENTRAL LUZON),1115,TARLAC,VICTORIA,BALAYANG,0,0
DOH000000000000164,WEST BAJAC-BAJAC HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1116,ZAMBALES,CITY OF OLONGAPO,WEST BAJAC-BAJAC,0,0
DOH000000000002078,ZARAGOZA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1117,NUEVA ECIJA,ZARAGOZA,DEL PILAR,0,0
DOH000000000002945,ZARAGOZA RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION III (CENTRAL LUZON),1118,NUEVA ECIJA,ZARAGOZA,SAN ISIDRO,0,0
DOH000000000007695,AGDANGAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1119,QUEZON,AGDANGAN,POBLACION II,0,0
DOH000000000004132,AGONCILLO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1120,BATANGAS,AGONCILLO,POBLACION,0,0
DOH000000000005336,ALABAT RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1121,QUEZON,ALABAT,BARANGAY 1 (POB.),0,0
DOH000000000007452,ALAMINOS RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1122,LAGUNA,ALAMINOS,BARANGAY III (POB.),0,0
DOH000000000002049,ALFONSO MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1123,CAVITE,ALFONSO,BARANGAY I (POB.),0,0
DOH000000000004533,ALITAGTAG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1124,BATANGAS,ALITAGTAG,POBLACION EAST,0,0
DOH000000000007375,AMADEO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1125,CAVITE,AMADEO,BARANGAY VI (POB.),0,0
DOH000000000003749,ANGONO RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1126,RIZAL,ANGONO,SAN ISIDRO,0,0
DOH000000000020085,ANGONO RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1127,RIZAL,ANGONO,MAHABANG PARANG,0,0
DOH000000000002531,ANTIPOLO CITY HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1128,RIZAL,CITY OF ANTIPOLO (CAPITAL),SAN ROQUE (POB.),0,0
DOH000000000000816,ANTIPOLO RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1129,RIZAL,CITY OF ANTIPOLO (CAPITAL),MAYAMOT,0,0
DOH000000000031352,ANTIPOLO RURAL HEALTH UNIT III,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1130,RIZAL,CITY OF ANTIPOLO (CAPITAL),DELA PAZ (POB.),0,0
DOH000000000031353,ANTIPOLO RURAL HEALTH UNIT IV,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1131,RIZAL,CITY OF ANTIPOLO (CAPITAL),NA,0,1
DOH000000000029559,ANTIPOLO RURAL HEALTH UNIT V,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1132,RIZAL,CITY OF ANTIPOLO (CAPITAL),SAN JOSE (POB.),0,0
DOH000000000001519,ATIMONAN HEALTH CENTER AND BIRTHING HOME,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1133,QUEZON,ATIMONAN,BARANGAY ZONE 1 (POB.),0,0
DOH000000000000820,BAGONG POOK DIST. 1-B (SAN PABLO 1-B),Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1134,QUEZON,CITY OF LUCENA (CAPITAL),NA,0,0
DOH000000000000821,BAGONG POOK DIST. II(CONCEPCION HC),Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1135,QUEZON,CITY OF LUCENA (CAPITAL),NA,0,0
DOH000000000000005,BAGONG POOK DIST. III HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1136,QUEZON,CITY OF LUCENA (CAPITAL),NA,0,0
DOH000000000000822,BAGONG POOK DISTRICT V (STO. CRISTO HC),Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1137,QUEZON,CITY OF LUCENA (CAPITAL),NA,0,0
DOH000000000032021,BAGONG POOK RURAL HEALTH UNIT,Rural Health Unit,Government,NA,REGION IV-A (CALABARZON),1138,LAGUNA,CITY OF SAN PABLO,BAGONG POOK VI-C (POB.),0,0
DOH000000000003203,BALAYAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1139,BATANGAS,BALAYAN,BARANGAY 2 (POB.),0,0
DOH000000000000188,BALETE RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1140,BATANGAS,BALETE,POBLACION,0,0
DOH000000000004561,BARAS RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1141,RIZAL,BARAS,MABINI,0,0
DOH000000000006538,BAUAN RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1142,BATANGAS,BAUAN,BARANGAY I (POB.),0,0
DOH000000000006537,BAUAN RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1143,BATANGAS,BAUAN,APLAYA,0,0
DOH000000000002510,BAY RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1144,LAGUNA,BAY,SAN AGUSTIN (POB.),0,0
DOH000000000007367,BINANGONAN RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1145,RIZAL,BINANGONAN,CALUMPANG,0,1
DOH000000000004527,BINANGONAN RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1146,RIZAL,BINANGONAN,TAYUMAN,0,0
DOH000000000004503,BINANGONAN RURAL HEALTH UNIT III,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1147,RIZAL,BINANGONAN,LIBID (POB.),0,0
DOH000000000020375,BINANGONAN RURAL HEALTH UNIT IV,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1148,RIZAL,BINANGONAN,GULOD,0,0
DOH000000000004301,BIÑAN CITY HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1149,LAGUNA,CITY OF BI?AN,SANTO DOMINGO,0,0
DOH000000000001722,BIÑAN CITY HEALTH OFFICE II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1150,LAGUNA,CITY OF BI?AN,SAN ANTONIO,0,0
DOH000000000002792,BUENAVISTA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1151,QUEZON,BUENAVISTA,POBLACION,0,0
DOH000000000007404,BULIHAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1152,CAVITE,SILANG,BULIHAN,0,0
DOH000000000003188,BURDEOS RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1153,QUEZON,BURDEOS,POBLACION,0,0
DOH000000000005775,CABUYAO CITY HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1154,LAGUNA,CITY OF CABUYAO,SALA,0,0
DOH000000000004746,CABUYAO CITY HEALTH OFFICE II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1155,LAGUNA,CITY OF CABUYAO,PULO,0,0
DOH000000000019660,CAINTA MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1156,RIZAL,CAINTA,SANTO DOMINGO,0,0
DOH000000000000833,CALACA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1157,BATANGAS,CALACA,BARANGAY 3 (POB.),0,0
DOH000000000000834,CALAMBA CITY HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1158,LAGUNA,CITY OF CALAMBA,BARANGAY 7 (POB.),0,0
DOH000000000007170,CALATAGAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1159,BATANGAS,CALATAGAN,BARANGAY 2 (POB.),0,0
DOH000000000002002,CALAUAG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1160,QUEZON,CALAUAG,BARANGAY III (POB.),0,0
DOH000000000007386,CALAUAN RURAL HEALTH UNIT FACILITY,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1161,LAGUNA,CALAUAN,KANLURAN (POB.),0,0
DOH000000000000837,CANDELARIA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1162,QUEZON,CANDELARIA,POBLACION,0,0
DOH000000000004623,CARDONA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1163,RIZAL,CARDONA,REAL (POB.),0,1
DOH000000000006907,CARIDAD RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1164,CAVITE,CITY OF CAVITE,BARANGAY 39,0,0
DOH000000000003990,CATANAUAN RURAL HEALTH UNIT AND LYINGIN CLINIC,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1165,QUEZON,CATANAUAN,BARANGAY 9 (POB.),0,0
DOH000000000007402,CAVINTI RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1166,LAGUNA,CAVINTI,DUHAT,0,0
DOH000000000002346,CAVITE CITY HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1167,CAVITE,CITY OF CAVITE,BARANGAY 39,0,0
DOH000000000025762,CAVITE SOCIAL HYGIENE CLINIC,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1168,CAVITE,CITY OF CAVITE,BARANGAY 39,0,0
DOH000000000000187,CCH RURAL HEALTH UNIT BIRTHING HOME,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1169,RIZAL,RODRIGUEZ,BALITE (POB.),0,0
DOH000000000029560,CCH RURAL HEALTH UNIT BIRTHING HOME 2,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1170,RIZAL,RODRIGUEZ,SAN JOSE,0,0
DOH000000000029561,CCH RURAL HEALTH UNIT BIRTHING HOME 3,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1171,RIZAL,RODRIGUEZ,SAN ISIDRO,0,0
DOH000000000029562,CCH RURAL HEALTH UNIT BIRTHING HOME 4,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1172,RIZAL,RODRIGUEZ,SAN RAFAEL,0,0
DOH000000000029599,CONCEPCION RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1173,LAGUNA,CITY OF SAN PABLO,CONCEPCION,0,0
DOH000000000002492,CUENCA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1174,BATANGAS,CUENCA,BARANGAY 2 (POB.),0,1
DOH000000000016759,DALAHICAN HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1175,CAVITE,CITY OF CAVITE,BARANGAY 3,0,0
DOH000000000003017,DALAHICAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1176,QUEZON,CITY OF LUCENA (CAPITAL),DALAHICAN,0,0
DOH000000000005303,DASMARIÑAS CITY HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1177,CAVITE,CITY OF DASMARI?AS,ZONE II (POB.),0,0
DOH000000000000163,DASMARIÑAS CITY HEALTH OFFICE II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1178,CAVITE,CITY OF DASMARI?AS,SANTA CRUZ I,1,0
DOH000000000029600,DEL REMEDIO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1179,LAGUNA,CITY OF SAN PABLO,DEL REMEDIO,0,0
DOH000000000019201,DOLORES RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1180,QUEZON,DOLORES,BULAKIN II,0,0
DOH000000000007397,FAMY RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1181,LAGUNA,FAMY,TUNHAC,0,0
DOH000000000004887,GEN. MARIANO ALVAREZ RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1182,CAVITE,GEN. MARIANO ALVAREZ,GREGORIA DE JESUS,0,0
DOH000000000001920,GEN. MARIANO ALVAREZ RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1183,CAVITE,GEN. MARIANO ALVAREZ,BARANGAY 2 POBLACION,0,0
DOH000000000002884,GENERAL EMILIO AGUINALDO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1184,CAVITE,GENERAL EMILIO AGUINALDO,POBLACION II,0,0
DOH000000000001432,GENERAL LUNA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1185,QUEZON,GENERAL LUNA,BARANGAY 7 (POB.),0,0
DOH000000000003088,GENERAL NAKAR RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1186,QUEZON,GENERAL NAKAR,POBLACION,0,0
DOH000000000004841,GENERAL RICARTE HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1187,RIZAL,CAINTA,SAN JUAN,0,0
DOH000000000046386,GENERAL TRIAS CITY HEALTH OFFICE,Rural Health Unit,Government,NA,REGION IV-A (CALABARZON),1188,CAVITE,CITY OF GENERAL TRIAS,PINAGTIPUNAN,0,0
DOH000000000000830,GRUAR HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1189,RIZAL,CAINTA,SANTO DOMINGO,0,0
DOH000000000004540,GUINAYANGAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1190,QUEZON,GUINAYANGAN,CALIMPAK,0,0
DOH000000000004948,GUMACA MAIN HEALTH CENTER - ANNEX,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1191,QUEZON,GUMACA,VILLA NAVA,0,0
DOH000000000004786,IBAAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1192,BATANGAS,IBAAN,TALAIBON,0,0
DOH000000000029554,II-D RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1193,LAGUNA,CITY OF SAN PABLO,BARANGAY II-D (POB.),0,0
DOH000000000004170,IMUS CITY HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1194,CAVITE,CITY OF IMUS,MEDICION I-C,0,0
DOH000000000005036,IMUS CITY HEALTH OFFICE II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1195,CAVITE,CITY OF IMUS,BAYAN LUMA VII,0,0
DOH000000000005140,IMUS CITY HEALTH OFFICE III,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1196,CAVITE,CITY OF IMUS,MALAGASANG II-A,0,0
DOH000000000007377,INDANG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1197,CAVITE,INDANG,BARANGAY 4 (POB.),0,0
DOH000000000001405,INFANTA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1198,QUEZON,INFANTA,POBLACION 38,0,0
DOH000000000000854,JALA-JALA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1199,RIZAL,JALA-JALA,SPECIAL DISTRICT (POB.),0,0
DOH000000000001420,JOMALIG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1200,QUEZON,JOMALIG,TALISOY (POB.),0,0
DOH000000000007419,KALAYAAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1201,LAGUNA,KALAYAAN,SAN JUAN (POB.),0,0
DOH000000000000831,KARANGALAN HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1202,RIZAL,CAINTA,SAN ISIDRO,0,0
DOH000000000002399,KAWIT RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1203,CAVITE,KAWIT,TABON I,0,0
DOH000000000002504,KAWIT RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1204,CAVITE,KAWIT,BINAKAYAN-APLAYA,0,0
DOH000000000005228,LAUREL RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1205,BATANGAS,LAUREL,BARANGAY 2 (POB.),0,0
DOH000000000004240,LEMERY RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1206,BATANGAS,LEMERY,DISTRICT III (POB.),0,0
DOH000000000000158,LIAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1207,BATANGAS,LIAN,BARANGAY 2 (POB.),0,0
DOH000000000007413,LILIW RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1208,LAGUNA,LILIW,PAG-ASA (POB.),0,0
DOH000000000000859,LIPA CITY MAIN HEALTH CENTER (EAST DISTRICT),Rural Health Unit,Government,Local Government Unit,REGION IV-A (CALABARZON),1209,BATANGAS,CITY OF LIPA,SABANG,0,0
